datadate,ticker,conm,act,at,capx,ceq,che,cogs,csho,dlc,dlcch,dltis,dltr,dltt,dp,dpact,dv,emp,epsfx,ib,intan,invch,invt,lct,lt,niadj,oancf,oiadp,ppent,pstk,pstkl,pstkr,sale,seq,txditc,xint,xrd,xsga,mkvalt,prcc_f,sic
2019-12-31,SHW,SHERWIN-WILLIAMS CO,4631.7,20496.2,328.9,4123.3,161.8,9602.6,92.145,1006.1,-122.8,1340.0,1889.4,9421.4,574.9,2547.2,420.8,61.111,16.49,1541.3,11739.3,-75.5,1889.6,4521.9,16372.9,1541.3,2321.3,2448.4,3520.8,0.0,0.0,0.0,17900.8,4123.3,969.9,349.3,103.1,5274.9,53770.2933,583.54,2851
2020-12-31,SHW,SHERWIN-WILLIAMS CO,4591.4,20401.6,303.8,3610.8,226.6,9411.1,89.559,412.5,-204.6,999.0,1204.7,9701.0,581.4,2714.3,488.0,61.031,22.08,2030.4,11520.3,84.4,1804.1,4594.4,16790.8,2030.4,3408.6,2891.3,3595.6,0.0,0.0,0.0,18361.7,3610.8,846.1,340.4,97.1,5477.9,65817.8047,734.91,2851
2009-12-31,SNA,SNAP-ON INC,1676.1,3447.4,64.4,1290.0,699.4,1214.8,57.745,166.9,1.7,545.9,0.0,928.1,74.6,546.9,69.0,11.0,2.32,134.2,1020.5,98.4,274.7,739.9,2141.8,134.2,347.1,272.7,347.8,0.0,0.0,0.0,2420.8,1290.0,97.8,47.7,36.7,858.7,2440.3037,42.26,3420
2010-12-31,SNA,SNAP-ON INC,1765.5,3729.4,51.1,1388.5,572.2,1372.5,58.182,217.6,-0.2,247.7,150.0,976.2,72.7,559.3,71.3,11.3,3.19,186.5,991.2,-55.2,329.4,881.1,2325.0,186.5,140.4,345.6,344.0,0.0,0.0,0.0,2681.5,1388.5,94.4,54.8,38.1,890.7,3291.9376,56.58,3420
2011-12-31,SNA,SNAP-ON INC,1530.7,3672.9,61.2,1530.9,185.6,1485.5,58.225,18.0,0.6,0.0,200.0,988.6,74.6,574.1,76.7,11.5,4.71,276.3,984.1,-60.9,386.4,583.8,2125.6,276.3,128.5,469.3,352.9,0.0,0.0,0.0,2978.5,1530.9,108.1,61.2,41.2,949.1,2947.3495,50.62,3420
2012-12-31,SNA,SNAP-ON INC,1669.0,3902.3,79.4,1802.1,214.5,1514.9,58.255,11.5,-11.2,0.0,0.0,1003.7,76.7,615.0,81.5,11.2,5.2,306.1,994.6,-13.4,404.2,589.2,2083.3,306.1,329.3,532.9,375.2,0.0,0.0,0.0,3099.2,1802.1,127.1,55.8,44.8,974.7,4601.5625,78.99,3420
2013-12-31,SNA,SNAP-ON INC,1796.2,4110.0,70.6,2113.2,217.6,1557.8,58.116,119.1,9.0,0.0,0.0,885.6,76.7,644.5,92.0,11.3,5.93,350.3,1029.3,-32.0,434.4,715.4,1979.6,350.3,392.6,592.6,392.5,0.0,0.0,0.0,3237.5,2113.2,143.8,56.1,48.4,1010.4,6364.8643,109.52,3420
2014-12-31,SNA,SNAP-ON INC,1858.6,4310.1,80.6,2207.8,132.9,1674.0,58.113,62.3,45.0,0.0,100.0,882.8,79.5,658.6,107.6,11.4,7.14,421.9,1014.0,-61.1,475.5,718.7,2084.8,421.9,397.9,691.2,404.5,0.0,0.0,0.0,3492.6,2207.8,159.2,52.9,52.4,1047.9,7946.3716,136.74,3420
2015-12-31,SNA,SNAP-ON INC,1898.7,4486.9,80.4,2412.7,92.8,1692.1,58.087,22.7,-34.0,0.0,0.0,879.6,82.5,684.4,127.9,11.5,8.1,478.7,985.1,-43.3,497.8,670.5,2056.2,478.7,496.5,764.8,413.5,0.0,0.0,0.0,3593.1,2412.7,169.8,51.9,49.3,1053.7,9957.8544,171.43,3420
2016-12-31,SNA,SNAP-ON INC,1884.0,4723.2,74.3,2617.2,77.6,1717.1,57.95,304.7,134.2,0.0,0.0,724.2,85.6,712.9,147.5,12.1,9.2,546.4,1080.1,-32.7,530.5,989.5,2088.0,546.4,576.1,855.1,425.2,0.0,0.0,0.0,3711.8,2617.2,13.1,52.2,53.4,1054.0,9925.0965,171.27,3420
2017-12-31,SNA,SNAP-ON INC,2119.3,5249.1,82.0,2953.9,92.0,1864.5,56.69,436.4,30.6,297.8,150.0,767.3,93.2,786.7,169.4,12.6,9.52,557.7,1177.8,-76.0,638.8,1193.3,2276.8,557.7,608.5,927.9,484.4,0.0,0.0,0.0,4000.3,2953.9,28.4,52.4,60.9,1114.7,9881.067,174.3,3420
2018-12-31,SNA,SNAP-ON INC,2216.9,5373.1,90.9,3098.8,140.9,1876.2,55.611,216.3,4.9,395.4,457.8,958.1,94.1,849.6,192.0,12.6,11.87,679.9,1135.1,-38.6,673.8,952.0,2254.5,679.9,764.5,951.8,495.1,0.0,0.0,0.0,4070.4,3098.8,41.4,50.4,61.2,1148.3,8079.7222,145.29,3420
2019-12-31,SNA,SNAP-ON INC,2380.5,5693.5,99.4,3409.1,184.5,1885.4,54.65,225.2,17.6,0.0,0.0,994.4,92.4,903.5,216.6,12.8,12.41,693.5,1157.7,-97.0,760.4,947.6,2262.7,693.5,674.6,950.7,577.1,0.0,0.0,0.0,4067.7,3409.1,69.3,49.0,59.1,1139.2,9257.71,169.4,3420
2020-12-31,SNA,SNAP-ON INC,3083.0,6557.3,65.6,3824.9,923.4,1835.1,54.102,290.5,-187.2,489.9,0.0,1223.5,96.7,973.2,243.3,12.3,11.44,627.0,1243.2,34.2,746.5,1164.9,2710.7,627.0,1008.6,904.9,578.1,0.0,0.0,0.0,3942.2,3824.9,70.4,54.0,57.4,1105.5,9259.0163,171.14,3420
2009-12-31,KEY,KEYCORP,,93287.0,229.0,7942.0,2214.0,4574.0,878.535,3588.0,-7952.0,763.0,3726.0,10052.0,382.0,,213.0,16.698,-2.27,-1287.0,967.0,295.0,634.0,,82354.0,-1629.0,2320.0,-1300.0,1596.0,2721.0,2790.484,0.0,5720.0,10663.0,,,,2064.0,4875.8693,5.55,6020
2010-12-31,KEY,KEYCORP,,91843.0,156.0,8380.0,1622.0,1535.0,880.608,4682.0,1114.0,797.0,1657.0,9106.0,330.0,,184.0,15.61,0.47,577.0,938.0,383.0,633.0,,80469.0,390.0,2724.0,1514.0,1417.0,2737.0,2737.0,0.0,5362.0,11117.0,,,,1983.0,7793.3808,8.85,6020
2011-12-31,KEY,KEYCORP,,88785.0,158.0,9614.0,4213.0,562.0,953.008,4742.0,-1148.0,1031.0,2215.0,6826.0,270.0,,164.0,15.381,0.92,964.0,934.0,-163.0,793.0,,78863.0,813.0,1890.0,1890.0,1294.0,291.0,290.484,0.0,4697.0,9905.0,,,,1975.0,7328.6315,7.69,6020
2012-12-31,KEY,KEYCORP,,89236.0,152.0,9980.0,4525.0,670.0,925.769,2682.0,-152.0,775.0,3394.0,6061.0,240.0,,191.0,15.589,0.88,849.0,1354.0,60.0,621.0,,78927.0,836.0,1355.0,1720.0,1253.0,291.0,290.484,0.0,4672.0,10271.0,,,,2042.0,7794.975,8.42,6020
2013-12-31,KEY,KEYCORP,,92934.0,100.0,10012.0,6207.0,425.0,890.724,2693.0,-18.0,2573.0,1545.0,6834.0,,,217.0,14.783,0.93,870.0,1438.0,165.0,626.0,,82614.0,887.0,1579.0,1926.0,1190.0,291.0,290.484,0.0,4386.0,10303.0,,,,2035.0,11953.5161,13.42,6020
2014-12-31,KEY,KEYCORP,,93821.0,97.0,10239.0,4922.0,320.0,859.403,1249.0,-879.0,1727.0,1355.0,7624.0,,,240.0,13.853,1.04,939.0,1575.0,-29.0,752.0,,83279.0,878.0,1320.0,2041.0,1171.0,291.0,290.484,0.0,4351.0,10530.0,,,,1990.0,11945.7017,13.9,6020
2015-12-31,KEY,KEYCORP,,95133.0,75.0,10456.0,3314.0,440.0,835.751,1408.0,-93.0,3756.0,1172.0,9683.0,,,267.0,13.483,1.05,915.0,1548.0,261.0,653.0,,84374.0,893.0,1131.0,2020.0,1119.0,290.0,290.023,0.0,4502.0,10746.0,,,,2042.0,11023.5557,13.19,6020
2016-12-31,KEY,KEYCORP,,136453.0,145.0,13575.0,3452.0,666.0,1079.314,2580.0,-1294.0,2827.0,1308.0,12114.0,,,335.0,15.7,0.8,790.0,3186.0,211.0,1155.0,,121213.0,754.0,1689.0,2192.0,1518.0,1665.0,1665.023,0.0,5393.0,15240.0,,,,2535.0,19719.0668,18.27,6020
2017-12-31,KEY,KEYCORP,,137698.0,112.0,13998.0,5118.0,842.0,1069.084,4082.0,-1299.0,2852.0,748.0,11262.0,,,480.0,18.415,1.12,1289.0,3528.0,117.0,1138.0,,122673.0,1226.0,1815.0,3114.0,1751.0,1025.0,1025.0,0.0,6766.0,15023.0,,,,2810.0,21563.4243,20.17,6020
2018-12-31,KEY,KEYCORP,,139613.0,99.0,14145.0,3240.0,1215.0,1019.503,3125.0,-148.0,2306.0,2880.0,11470.0,,,656.0,18.18,1.7,1859.0,3386.0,71.0,1262.0,,124017.0,1800.0,2506.0,3258.0,1875.0,1450.0,1450.0,0.0,7315.0,15595.0,,,,2842.0,15068.2543,14.78,6020
2019-12-31,KEY,KEYCORP,,144988.0,85.0,15138.0,2004.0,1771.0,977.189,2102.0,229.0,2129.0,3634.0,12186.0,,,804.0,17.045,1.61,1708.0,3502.0,276.0,1369.0,,127950.0,1620.0,2906.0,3157.0,1468.0,1900.0,1900.0,0.0,7694.0,17038.0,,,,2766.0,19778.3054,20.24,6020
2020-12-31,KEY,KEYCORP,,170336.0,63.0,16081.0,17285.0,1672.0,975.773,3566.0,-113.0,3607.0,2508.0,11833.0,,,829.0,16.826,1.26,1329.0,3488.0,220.0,1683.0,,152355.0,1237.0,1673.0,2793.0,1383.0,1900.0,1900.0,0.0,7337.0,17981.0,,,,2872.0,16012.4349,16.41,6020
2009-12-31,EIX,EDISON INTERNATIONAL,4430.0,41444.0,3282.0,9841.0,1752.0,8607.0,325.811,462.0,-2058.0,939.0,1263.0,10437.0,1418.0,5921.0,404.0,19.244,2.6,907.0,,20.0,533.0,3787.0,30438.0,843.0,3045.0,2336.0,21966.0,907.0,920.0,0.0,12361.0,10748.0,4436.0,783.0,,,11331.7066,34.78,4911
2010-12-31,EIX,EDISON INTERNATIONAL,4422.0,45530.0,4543.0,10583.0,1391.0,8721.0,325.811,163.0,30.0,1936.0,396.0,12371.0,1522.0,6319.0,411.0,20.117,3.81,1304.0,,-49.0,568.0,3952.0,34036.0,1251.0,3477.0,2166.0,24778.0,907.0,920.0,0.0,12409.0,11490.0,5747.0,798.0,,,12576.3046,38.6,4911
2011-12-31,EIX,EDISON INTERNATIONAL,4484.0,48039.0,4808.0,10055.0,1572.0,8941.0,325.811,486.0,389.0,1376.0,250.0,13689.0,1737.0,6894.0,417.0,19.93,-0.1,25.0,,-56.0,624.0,4348.0,36953.0,-37.0,3906.0,2082.0,27569.0,1029.0,1045.0,0.0,12760.0,11084.0,5485.0,904.0,,,13488.5754,41.4,4911
2012-12-31,EIX,EDISON INTERNATIONAL,2672.0,44394.0,4149.0,9432.0,170.0,8080.0,325.811,181.0,-264.0,395.0,6.0,9441.0,1562.0,7424.0,424.0,16.593,4.55,1594.0,,10.0,340.0,3744.0,33203.0,-183.0,3334.0,2220.0,30200.0,1759.0,1795.0,0.0,11862.0,11191.0,6231.0,561.0,,,14723.3991,45.19,4911
2013-12-31,EIX,EDISON INTERNATIONAL,3312.0,46646.0,3599.0,9938.0,146.0,8669.0,325.811,816.0,32.0,2168.0,1017.0,10034.0,1622.0,7493.0,440.0,13.677,2.67,979.0,,80.0,256.0,4881.0,34955.0,915.0,3203.0,2290.0,30379.0,1753.0,1795.0,0.0,12581.0,11691.0,7346.0,577.0,,,15085.0493,46.3,4911
2014-12-31,EIX,EDISON INTERNATIONAL,4019.0,50186.0,3906.0,10960.0,132.0,9064.0,325.811,1802.0,1079.0,494.0,607.0,10437.0,1720.0,8132.0,463.0,13.69,4.33,1539.0,,-25.0,281.0,5479.0,37198.0,1611.0,3248.0,2629.0,32859.0,2022.0,2022.0,0.0,13413.0,12982.0,7313.0,585.0,,,21334.1043,65.48,4911
2015-12-31,EIX,EDISON INTERNATIONAL,2654.0,50310.0,4225.0,11368.0,161.0,7597.0,325.811,991.0,-572.0,1420.0,762.0,10972.0,1919.0,8548.0,544.0,12.768,2.99,1098.0,,14.0,267.0,4927.0,36916.0,1019.0,4509.0,2008.0,34945.0,2020.0,2020.0,0.0,11524.0,13388.0,7480.0,586.0,,,19291.2693,59.21,4911
2016-12-31,EIX,EDISON INTERNATIONAL,2123.0,51319.0,3734.0,11996.0,96.0,7770.0,325.811,2289.0,611.0,397.0,220.0,10182.0,2007.0,9000.0,626.0,12.39,3.94,1422.0,,8.0,239.0,5912.0,37127.0,1311.0,3256.0,2092.0,36806.0,2191.0,2191.0,0.0,11869.0,14187.0,8327.0,604.0,,,23455.1339,71.99,4911
2017-12-31,EIX,EDISON INTERNATIONAL,3729.0,52580.0,3828.0,11671.0,1091.0,8070.0,325.811,2876.0,1084.0,2233.0,1285.0,11652.0,2041.0,9355.0,707.0,12.521,1.72,689.0,,-12.0,242.0,7068.0,38695.0,565.0,3587.0,2209.0,38708.0,2193.0,2193.0,0.0,12320.0,13864.0,4567.0,667.0,,,20604.2876,63.24,4911
2018-12-31,EIX,EDISON INTERNATIONAL,3359.0,56715.0,4509.0,10459.0,144.0,8607.0,325.811,804.0,-1611.0,3237.0,654.0,14668.0,1871.0,9566.0,788.0,12.574,-1.4,-336.0,,-49.0,282.0,5395.0,44063.0,-423.0,3177.0,2179.0,41269.0,2193.0,2193.0,0.0,12657.0,12652.0,4576.0,778.0,,,18496.2905,56.77,4911
2019-12-31,EIX,EDISON INTERNATIONAL,3560.0,64382.0,4877.0,13303.0,68.0,8472.0,361.985,1109.0,-172.0,5446.0,1832.0,18477.0,1730.0,9958.0,810.0,12.937,3.77,1405.0,,-83.0,364.0,5523.0,48886.0,1284.0,-307.0,2145.0,44891.0,2193.0,2193.0,0.0,12347.0,15496.0,5078.0,904.0,,,27297.2889,75.41,4911
2020-12-31,EIX,EDISON INTERNATIONAL,5061.0,69372.0,5484.0,14048.0,89.0,8953.0,378.907,3642.0,2172.0,3073.0,1099.0,20505.0,1967.0,10681.0,928.0,13.351,1.98,871.0,,-43.0,405.0,10277.0,53423.0,739.0,1263.0,2658.0,48741.0,1901.0,1901.0,0.0,13578.0,15949.0,5368.0,955.0,,,23802.9377,62.82,4911
2009-12-31,SO,SOUTHERN CO,5873.0,52046.0,4670.0,14878.0,733.0,10770.0,819.647,1752.0,-306.0,3042.0,1234.0,18131.0,1503.0,19121.0,1369.0,26.112,2.06,1708.0,,-471.0,2241.0,5584.0,36086.0,1643.0,3263.0,3470.0,39230.0,1082.0,1082.0,0.0,15743.0,15960.0,6903.0,905.0,,,27310.638,33.32,4911
2010-12-31,SO,SOUTHERN CO,5883.0,55032.0,4086.0,16202.0,515.0,12141.0,843.34,2598.0,659.0,3151.0,2966.0,18154.0,1513.0,20174.0,1496.0,25.94,2.36,2040.0,,105.0,2135.0,6472.0,37748.0,1975.0,3991.0,3802.0,42002.0,1082.0,1082.0,0.0,17456.0,17284.0,8063.0,895.0,,,32240.8882,38.23,4911
2011-12-31,SO,SOUTHERN CO,6272.0,59267.0,4525.0,17578.0,1323.0,11709.0,865.125,2576.0,-438.0,3719.0,3170.0,18647.0,1717.0,21154.0,1601.0,26.377,2.55,2268.0,,-122.0,2270.0,6577.0,40607.0,2203.0,5903.0,4231.0,45010.0,1082.0,1082.0,0.0,17657.0,18660.0,9420.0,857.0,,,40046.6363,46.29,4911
2012-12-31,SO,SOUTHERN CO,6162.0,63149.0,4809.0,18297.0,635.0,10306.0,867.768,3310.0,120.0,4404.0,3169.0,19274.0,1787.0,21964.0,1693.0,26.439,2.67,2415.0,,-549.0,2819.0,7014.0,43770.0,2350.0,4898.0,4444.0,48390.0,1082.0,1082.0,0.0,16537.0,19379.0,10832.0,859.0,,,37149.1481,42.81,4911
2013-12-31,SO,SOUTHERN CO,5599.0,64546.0,5463.0,19008.0,659.0,10762.0,887.086,2101.0,662.0,2938.0,2830.0,21344.0,1901.0,23059.0,1762.0,26.3,1.87,1710.0,,517.0,2298.0,5536.0,44407.0,1644.0,6097.0,4424.0,51208.0,1131.0,1131.0,0.0,17087.0,20139.0,11529.0,824.0,,,36468.1055,41.11,4911
2014-12-31,SO,SOUTHERN CO,6370.0,70923.0,5977.0,19949.0,710.0,12012.0,907.777,4411.0,-676.0,3169.0,816.0,20841.0,1945.0,24059.0,1866.0,26.369,2.18,2031.0,,341.0,1969.0,8967.0,49583.0,1963.0,5815.0,4510.0,54868.0,1352.0,1352.0,0.0,18467.0,21301.0,12776.0,835.0,,,44580.9285,49.11,4911
2015-12-31,SO,SOUTHERN CO,6526.0,78318.0,5674.0,20592.0,1404.0,10777.0,911.721,4050.0,573.0,7029.0,3604.0,24688.0,2034.0,24253.0,1959.0,26.703,2.59,2421.0,,17.0,1929.0,9129.0,56175.0,2367.0,6274.0,4678.0,61114.0,1508.0,1508.0,0.0,17489.0,22100.0,13541.0,840.0,,,42659.4256,46.79,4911
2016-12-31,SO,SOUTHERN CO,9722.0,109697.0,7310.0,24758.0,1975.0,12257.0,990.394,4828.0,750.0,16368.0,3145.0,42629.0,2502.0,29852.0,2104.0,32.015,2.55,2493.0,7221.0,-79.0,2782.0,12917.0,82803.0,2448.0,4894.0,5137.0,78446.0,727.0,1972.0,0.0,19896.0,25485.0,16320.0,1317.0,,,48717.4809,49.19,4911
2017-12-31,SO,SOUTHERN CO,10072.0,111005.0,7423.0,24167.0,2130.0,14040.0,1007.603,6331.0,199.0,5858.0,2930.0,44462.0,3010.0,31457.0,2300.0,31.344,0.84,880.0,7141.0,72.0,2627.0,13594.0,85153.0,842.0,6395.0,5981.0,79872.0,324.0,324.0,0.0,23031.0,24491.0,9109.0,1783.0,,,48455.6283,48.09,4911
2018-12-31,SO,SOUTHERN CO,9583.0,116914.0,8001.0,24723.0,1396.0,15111.0,1033.788,6113.0,476.0,2478.0,5533.0,40736.0,3131.0,31038.0,2425.0,30.286,2.17,2242.0,5928.0,172.0,2394.0,14286.0,87584.0,2226.0,6945.0,5253.0,80797.0,291.0,291.0,0.0,23495.0,25014.0,8930.0,1914.0,,,45403.969,43.92,4911
2019-12-31,SO,SOUTHERN CO,9817.0,118700.0,7555.0,27505.0,1975.0,13022.0,1053.0,5273.0,-860.0,5220.0,4347.0,43413.0,3038.0,30765.0,2570.0,27.943,4.5,4754.0,5816.0,-76.0,2388.0,12546.0,86650.0,4739.0,5781.0,5359.0,84880.0,291.0,291.0,0.0,21419.0,27796.0,10179.0,1810.0,,,67076.1,63.7,4911
2020-12-31,SO,SOUTHERN CO,8617.0,122935.0,7441.0,27972.0,1065.0,11712.0,1057.0,4357.0,-1321.0,8047.0,4458.0,46684.0,3518.0,32397.0,2685.0,27.7,2.93,3134.0,5767.0,-186.0,2488.0,12079.0,90410.0,3119.0,6696.0,5145.0,89436.0,291.0,291.0,0.0,20375.0,28263.0,10410.0,1873.0,,,64931.51,61.43,4911
2009-12-31,LUV,SOUTHWEST AIRLINES,3358.0,14269.0,585.0,5466.0,2593.0,8069.0,742.791,190.0,,919.0,583.0,3325.0,616.0,5254.0,13.0,34.726,0.13,99.0,,,221.0,2676.0,8803.0,99.0,985.0,328.0,10634.0,0.0,0.0,0.0,10350.0,5466.0,2207.0,186.0,,1337.0,8490.1011,11.43,4512
2010-12-31,LUV,SOUTHWEST AIRLINES,4279.0,15463.0,493.0,6237.0,3538.0,9062.0,747.435,505.0,,0.0,199.0,2875.0,628.0,5765.0,13.0,34.901,0.61,459.0,,,243.0,3305.0,9226.0,459.0,1561.0,992.0,10578.0,0.0,0.0,0.0,12104.0,6237.0,2493.0,167.0,,1422.0,9701.7063,12.98,4512
2011-12-31,LUV,SOUTHWEST AIRLINES,4345.0,18068.0,968.0,6877.0,3144.0,12237.0,772.561,644.0,,0.0,621.0,3107.0,715.0,6294.0,14.0,45.392,0.23,178.0,1125.0,,401.0,4533.0,11191.0,178.0,1385.0,844.0,12127.0,0.0,0.0,0.0,15658.0,6877.0,2566.0,194.0,,1862.0,6613.1222,8.56,4512
2012-12-31,LUV,SOUTHWEST AIRLINES,4227.0,18596.0,1348.0,6992.0,2970.0,13399.0,730.319,271.0,,0.0,578.0,2883.0,844.0,6731.0,22.0,45.861,0.56,421.0,1108.0,,469.0,4650.0,11604.0,424.0,2064.0,806.0,12766.0,0.0,0.0,0.0,17088.0,6992.0,2884.0,147.0,,2039.0,7478.4666,10.24,4512
2013-12-31,LUV,SOUTHWEST AIRLINES,4456.0,19345.0,1447.0,7336.0,3152.0,13342.0,700.475,629.0,,0.0,313.0,2191.0,867.0,7431.0,71.0,44.831,1.05,754.0,1136.0,,467.0,5676.0,12009.0,757.0,2477.0,1364.0,13389.0,0.0,0.0,0.0,17699.0,7336.0,2934.0,131.0,,2126.0,13196.949,18.84,4512
2014-12-31,LUV,SOUTHWEST AIRLINES,4404.0,20200.0,1748.0,6775.0,2988.0,13111.0,675.594,258.0,,300.0,561.0,2434.0,938.0,8221.0,139.0,46.278,1.64,1136.0,1333.0,,342.0,5923.0,13425.0,1140.0,2902.0,2351.0,14292.0,0.0,0.0,0.0,18605.0,6775.0,3259.0,119.0,,2205.0,28591.1381,42.32,4512
2015-12-31,LUV,SOUTHWEST AIRLINES,4024.0,21312.0,2041.0,7358.0,3051.0,12074.0,647.602,637.0,,500.0,213.0,2541.0,1015.0,9084.0,180.0,49.583,3.27,2181.0,1434.0,,311.0,7406.0,13954.0,2185.0,3238.0,4280.0,15601.0,0.0,0.0,0.0,19648.0,7358.0,2490.0,121.0,,2279.0,27885.7421,43.06,4512
2016-12-31,LUV,SOUTHWEST AIRLINES,4498.0,23286.0,2147.0,8441.0,3305.0,12930.0,615.161,566.0,,515.0,591.0,2821.0,1221.0,9420.0,222.0,53.536,3.55,2244.0,1396.0,,337.0,6844.0,14845.0,2246.0,4293.0,3803.0,17044.0,0.0,0.0,0.0,20425.0,8441.0,3374.0,122.0,,2471.0,30659.6242,49.84,4512
2017-12-31,LUV,SOUTHWEST AIRLINES,4815.0,25110.0,2249.0,10430.0,3273.0,13680.0,588.551,348.0,,600.0,592.0,3320.0,1218.0,9690.0,274.0,56.11,5.79,3488.0,1383.0,,420.0,6905.0,14680.0,3488.0,3929.0,3681.0,18539.0,0.0,0.0,0.0,21171.0,10430.0,2358.0,114.0,,2592.0,38520.663,65.45,4512
2018-12-31,LUV,SOUTHWEST AIRLINES,5028.0,26243.0,1976.0,9853.0,3689.0,14706.0,552.603,606.0,,0.0,342.0,2771.0,1201.0,9731.0,332.0,58.803,4.29,2465.0,1370.0,,461.0,7905.0,16390.0,2465.0,4893.0,3206.0,19525.0,0.0,0.0,0.0,21965.0,9853.0,2427.0,131.0,,2852.0,25684.9874,46.48,4512
2019-12-31,LUV,SOUTHWEST AIRLINES,5974.0,25895.0,1027.0,9832.0,4072.0,15102.0,519.064,1172.0,,0.0,615.0,2824.0,1219.0,10688.0,372.0,60.767,4.27,2300.0,1266.0,,529.0,8952.0,16063.0,2300.0,3987.0,3081.0,18374.0,0.0,0.0,0.0,22428.0,9832.0,2364.0,118.0,,3026.0,28019.0747,53.98,4512
2020-12-31,LUV,SOUTHWEST AIRLINES,15173.0,34588.0,515.0,8876.0,13334.0,10650.0,590.474,526.0,,13621.0,5522.0,11673.0,1255.0,11743.0,188.0,56.537,-5.44,-3074.0,1265.0,,414.0,7506.0,25712.0,-3074.0,-1127.0,-4973.0,17723.0,0.0,0.0,0.0,9048.0,8876.0,1634.0,349.0,,2116.0,27521.9931,46.61,4512
2009-12-31,T,AT&T INC,24334.0,268752.0,17335.0,101900.0,3802.0,50405.0,5901.931,7361.0,-3910.0,8161.0,8654.0,64720.0,19714.0,130459.0,9670.0,282.72,2.12,12535.0,135082.0,,885.0,36705.0,166427.0,12535.0,34445.0,21492.0,100093.0,0.0,0.0,0.0,123018.0,101900.0,23803.0,4119.0,986.0,31407.0,165431.1259,28.03,4812
2010-12-31,T,AT&T INC,19951.0,268488.0,20302.0,111647.0,1437.0,52263.0,5911.087,7196.0,1592.0,2235.0,9294.0,58971.0,19379.0,140637.0,9916.0,266.59,3.22,19085.0,134121.0,,1303.0,33951.0,156538.0,19864.0,34993.0,19573.0,103196.0,0.0,0.0,0.0,124280.0,111647.0,22070.0,3766.0,1345.0,33065.0,173667.7361,29.38,4812
2011-12-31,T,AT&T INC,23027.0,270344.0,20272.0,105534.0,3334.0,57374.0,5926.512,3453.0,-1625.0,7936.0,7574.0,61300.0,18377.0,153192.0,10172.0,256.42,0.66,3944.0,130185.0,,1188.0,30794.0,164547.0,3944.0,34648.0,16309.0,107087.0,0.0,0.0,0.0,126723.0,105534.0,25748.0,3697.0,1197.0,34663.0,179217.7229,30.24,4812
2012-12-31,T,AT&T INC,22706.0,272315.0,19728.0,92362.0,4954.0,55215.0,5581.395,3486.0,1.0,13486.0,8733.0,66358.0,18143.0,161140.0,10241.0,241.81,1.25,7264.0,128548.0,,1036.0,31787.0,179620.0,7264.0,39176.0,12997.0,109767.0,0.0,0.0,0.0,127434.0,92362.0,28491.0,3531.0,1278.0,41079.0,188148.8255,33.71,4812
2013-12-31,T,AT&T INC,23196.0,277787.0,21228.0,90988.0,3445.0,51465.0,5226.316,5498.0,20.0,16836.0,7698.0,69290.0,18394.0,163830.0,9696.0,243.36,3.39,18249.0,131485.0,,1148.0,34995.0,186305.0,18249.0,34796.0,30980.0,110968.0,0.0,0.0,0.0,128752.0,90988.0,36308.0,3643.0,1488.0,27913.0,183757.2706,35.16,4812
2014-12-31,T,AT&T INC,32028.0,292829.0,21433.0,86370.0,10595.0,61061.0,5186.913,6056.0,-16.0,16033.0,10400.0,76011.0,17823.0,169397.0,9552.0,243.62,1.19,6224.0,136655.0,,1933.0,37282.0,205905.0,6224.0,31338.0,13866.0,112898.0,0.0,0.0,0.0,132447.0,86370.0,37544.0,3847.0,1730.0,39697.0,174228.4077,33.59,4812
2015-12-31,T,AT&T INC,35992.0,402672.0,20015.0,122671.0,5216.0,66002.0,6144.94,7636.0,-1.0,33969.0,10042.0,118515.0,22016.0,181777.0,10200.0,281.45,2.37,13345.0,225278.0,,4033.0,47816.0,279032.0,13345.0,35880.0,25829.0,124450.0,0.0,0.0,0.0,146801.0,122671.0,56181.0,4917.0,1693.0,32954.0,211447.3854,34.41,4812
2016-12-31,T,AT&T INC,38369.0,403821.0,22408.0,123135.0,6033.0,76884.0,6138.994,9832.0,,10140.0,10823.0,113681.0,25847.0,194749.0,11797.0,268.54,2.1,12976.0,222067.0,,2039.0,50576.0,279711.0,12976.0,39344.0,24315.0,124899.0,0.0,0.0,0.0,163763.0,123135.0,60128.0,5802.0,1649.0,36717.0,261091.4148,42.53,4812
2017-12-31,T,AT&T INC,79146.0,444097.0,21550.0,140861.0,50499.0,77379.0,6139.425,38374.0,,48793.0,12339.0,125972.0,24387.0,188277.0,12038.0,254.0,4.76,29450.0,219725.0,,2225.0,81389.0,302090.0,29450.0,39151.0,24974.0,125222.0,0.0,0.0,0.0,160789.0,140861.0,43207.0,6099.0,1503.0,34049.0,238700.844,38.88,4812
2018-12-31,T,AT&T INC,51427.0,531864.0,21251.0,184089.0,5273.0,79419.0,7281.629,10255.0,1979.0,41875.0,52643.0,166250.0,28430.0,199217.0,13410.0,268.22,2.85,19370.0,310197.0,,2771.0,64420.0,337980.0,19370.0,43602.0,28144.0,131473.0,0.0,0.0,0.0,170805.0,184089.0,57859.0,7421.0,1194.0,34812.0,207817.6917,28.54,4812
